Order_ID,Order_Date,City,Product_Category,Sales_Channel,Weather,Discount_Pct,Delivery_Time_Min,Order_Value,Customer_Rating,Issue_Type,Repeat_Customer
ORD100247,2025-01-31 21:00:00,Delhi,Dessert,App,Cloudy,0,32,484.03,3.3,Wrong Item,Yes
ORD100248,2025-02-01 00:00:00,Chennai,Biryani,Web,Rainy,15,50,586.62,2.0,Late Delivery,Yes
ORD100249,2025-02-01 03:00:00,Mumbai,Dessert,Web,Rainy,20,47,340.48,2.2,Late Delivery,Yes
ORD100250,2025-02-01 06:00:00,Mumbai,South Indian,Web,Cloudy,0,78,543.06,4.5,Late Delivery,Yes
ORD100251,2025-02-01 09:00:00,Chennai,Pizza,Phone,Rainy,0,40,293.93,2.2,None,No
ORD100252,2025-02-01 12:00:00,Mumbai,Pizza,App,Cloudy,10,62,328.71,4.0,None,No
ORD100253,2025-02-01 15:00:00,Chennai,Pizza,Phone,Rainy,15,54,650.09,5.0,None,Yes
ORD100254,2025-02-01 18:00:00,Hyderabad,Biryani,App,Sunny,25,31,560.47,5.0,None,Yes
ORD100255,2025-02-01 21:00:00,Chennai,Biryani,Phone,Sunny,20,54,110.37,3.1,None,Yes
ORD100256,2025-02-02 00:00:00,Chennai,Burger,Web,Rainy,30,21,382.64,4.3,None,No
ORD100257,2025-02-02 03:00:00,Mumbai,Pizza,Web,Rainy,5,71,538.15,5.0,Packaging,Yes
ORD100258,2025-02-02 06:00:00,Mumbai,South Indian,Web,Cloudy,0,22,475.0,2.5,None,No
ORD100259,2025-02-02 09:00:00,Bengaluru,Dessert,Phone,Sunny,25,70,,2.0,None,Yes
ORD100260,2025-02-02 12:00:00,Bengaluru,South Indian,App,Cloudy,20,45,470.88,1.5,Missing Item,Yes
ORD100261,2025-02-02 15:00:00,Hyderabad,Dessert,App,Rainy,5,73,426.13,1.6,Wrong Item,No
ORD100262,2025-02-02 18:00:00,Bengaluru,Pizza,Web,Rainy,25,72,420.63,4.4,None,Yes
ORD100263,2025-02-02 21:00:00,Chennai,Pizza,Web,Cloudy,15,26,646.41,3.4,Packaging,Yes
ORD100264,2025-02-03 00:00:00,Mumbai,Pizza,Web,Rainy,15,62,575.09,4.5,None,Yes
ORD100265,2025-02-03 03:00:00,Bengaluru,Biryani,Web,Sunny,20,45,522.85,4.2,Late Delivery,Yes
ORD100266,2025-02-03 06:00:00,Bengaluru,Dessert,App,Cloudy,30,77,465.99,3.7,None,No
ORD100267,2025-02-03 09:00:00,Hyderabad,Biryani,Phone,Sunny,5,88,351.21,3.4,None,No
ORD100268,2025-02-03 12:00:00,Pune,Biryani,Phone,Sunny,15,53,394.78,1.2,Late Delivery,Yes
ORD100269,2025-02-03 15:00:00,Hyderabad,Chinese,Phone,Sunny,20,34,641.64,N/A,None,Yes
ORD100270,2025-02-03 18:00:00,Chennai,South Indian,Phone,Cloudy,15,62,624.69,2.7,None,Yes
ORD100271,2025-02-03 21:00:00,Mumbai,South Indian,Web,Rainy,15,85,333.26,3.2,None,No
ORD100272,2025-02-04 00:00:00,Hyderabad,Burger,Web,Sunny,25,68,467.99,1.1,None,Yes
ORD100273,2025-02-04 03:00:00, ,Biryani,Web,Sunny,25,89,539.72,4.7,Missing Item,Yes
ORD100274,2025-02-04 06:00:00,Mumbai,Dessert,Phone,Sunny,15,85,527.97,4.6,None,Yes
ORD100275,2025-02-04 09:00:00,Mumbai,Chinese,Web,Rainy,10,43,526.59,3.2,None,Yes
ORD100276,2025-02-04 12:00:00,Bengaluru,Chinese,Web,Rainy,25,88,249.83,3.3,None,No
ORD100277,2025-02-04 15:00:00,Hyderabad,South Indian,App,Cloudy,5,87,239.13,3.8,None,No
ORD100278,2025-02-04 18:00:00,Bengaluru,Biryani,App,Rainy,20,62,660.64,2.1,None,Yes
ORD100279,2025-02-04 21:00:00,Pune,Burger,Web,Cloudy,20,88,721.62,1.9,None,No
ORD100280,2025-02-05 00:00:00,Mumbai,Biryani,App,Cloudy,30,70,183.33,3.7,Missing Item,Yes
ORD100281,2025-02-05 03:00:00,Delhi,Pizza,App,Cloudy,5,31,445.0,1.4,None,Yes
ORD100282,2025-02-05 06:00:00,Delhi,Biryani,Web,Cloudy,5,23,596.53,2.8,None,Yes
ORD100283,2025-02-05 09:00:00,Chennai,Pizza,Web,Cloudy,5,48,53.32,3.0,None,Yes
ORD100284,2025-02-05 12:00:00,Bengaluru,Pizza,Web,Sunny,30,59,256.8,2.5,None,No
ORD100285,2025-02-05 15:00:00,Bengaluru,Burger,Web,Rainy,5,23,433.4,1.7,None,No
ORD100286,2025-02-05 18:00:00,Chennai,Dessert,Phone,Sunny,0,21,342.5,2.4,Wrong Item,Yes
ORD100287,2025-02-05 21:00:00,Chennai,South Indian,Phone,Cloudy,30,30,487.65,2.4,Missing Item,Yes
ORD100288,2025-02-06 00:00:00,Chennai,Biryani,Web,Rainy,20,33,714.69,3.0,None,Yes
ORD100289,2025-02-06 03:00:00,Mumbai,Pizza,App,Sunny,0,20,296.5,3.7,None,No
ORD100290,2025-02-06 06:00:00,Pune,Biryani,Web,Sunny,30,25,459.05,4.9,Missing Item,No
ORD100291,2025-02-06 09:00:00,Bengaluru,Dessert,Web,Cloudy,15,75,387.94,1.6,None,Yes
ORD100292,2025-02-06 12:00:00,Mumbai,South Indian,App,Sunny,15,56,474.55,4.5,None,No
ORD100293,2025-02-06 15:00:00,Chennai,Dessert,Phone,Sunny,20,27,451.04,2.1,Packaging,No
ORD100294,2025-02-06 18:00:00,Bengaluru,South Indian,Web,Sunny,15,26,924.7,3.4,Late Delivery,Yes
ORD100295,2025-02-06 21:00:00,Mumbai,Chinese,Web,Sunny,5,88,718.12,3.2,None,Yes
ORD100296,2025-02-07 00:00:00,Pune,South Indian,Phone,Sunny,30,34,165.43,3.2,None,No
ORD100297,2025-02-07 03:00:00,Mumbai,Burger,Phone,Cloudy,0,64,287.98,3.9,None,Yes
ORD100298,2025-02-07 06:00:00,Pune,Dessert,App,Cloudy,5,50,309.99,2.5,None,Yes
ORD100299,2025-02-07 09:00:00,Chennai,Pizza,Phone,Sunny,15,83,227.83,2.3,Late Delivery,Yes
ORD100300,2025-02-07 12:00:00,Pune,Chinese,Phone,Cloudy,25,51,203.69,4.4,None,Yes
ORD100301,2025-02-07 15:00:00,Bengaluru,Burger,Phone,Cloudy,0,26,417.89,1.9,None,No
ORD100302,2025-02-07 18:00:00,Chennai,Biryani,App,Rainy,5,54,316.86,1.7,None,Yes
ORD100303,2025-02-07 21:00:00,Bengaluru,Dessert,Phone,Sunny,30,68,289.66,1.1,None,Yes
ORD100304,2025-02-08 00:00:00,Delhi,Pizza,Phone,Cloudy,20,16,813.69,1.8,None,Yes
ORD100305,2025-02-08 03:00:00,Hyderabad,South Indian,App,Cloudy,5,64,329.24,3.1,Wrong Item,No
ORD100306,2025-02-08 06:00:00,Pune,Pizza,Phone,Sunny,25,55,370.23,3.2,None,Yes
ORD100307,2025-02-08 09:00:00,Hyderabad,Biryani,Phone,Rainy,15,59,583.46,2.0,None,Yes
ORD100308,2025-02-08 12:00:00,Hyderabad,Chinese,App,Sunny,0,23,369.62,1.3,None,Yes
ORD100309,2025-02-08 15:00:00,Pune,Chinese,Web,Rainy,20,76,240.18,4.0,Wrong Item,No
ORD100310,2025-02-08 18:00:00,Chennai,Dessert,App,Sunny,0,61,403.57,4.0,None,No
ORD100311,2025-02-08 21:00:00,Delhi,Chinese,Phone,Sunny,20,19,811.57,5.0,None,No
ORD100312,2025-02-09 00:00:00,Bengaluru,Dessert,Phone,Sunny,30,15,363.34,4.6,None,Yes
ORD100313,2025-02-09 03:00:00,Mumbai,Dessert,Phone,Sunny,0,58,285.88,4.7,None,No
ORD100314,2025-02-09 06:00:00,Bengaluru,Dessert,App,Rainy,15,36,525.64,4.2,Wrong Item,Yes
ORD100315,2025-02-09 09:00:00,Mumbai,South Indian,Phone,Rainy,30,52,394.94,3.5,None,No
ORD100316,2025-02-09 12:00:00,Bengaluru,Burger,Phone,Cloudy,30,33,943.02,1.5,Late Delivery,Yes
ORD100317,2025-02-09 15:00:00,Pune,Dessert,App,Sunny,20,45,308.36,3.5,Wrong Item,No
ORD100318,2025-02-09 18:00:00, ,Dessert,Web,Rainy,10,81,762.07,1.2,Missing Item,Yes
ORD100319,2025-02-09 21:00:00,Mumbai,Burger,Web,Rainy,0,56,659.41,4.5,None,No
ORD100320,2025-02-10 00:00:00,Chennai,Pizza,Phone,Rainy,0,40,381.36,2.9,None,No
ORD100321,2025-02-10 03:00:00,Bengaluru,Dessert,App,Sunny,5,27,449.37,3.8,None,Yes
ORD100322,2025-02-10 06:00:00,Bengaluru,South Indian,Phone,Cloudy,20,72,264.62,1.2,None,No
ORD100323,2025-02-10 09:00:00,Mumbai,Chinese,App,Rainy,25,32,353.08,3.1,Late Delivery,Yes
ORD100324,2025-02-10 12:00:00,Chennai,Chinese,App,Sunny,10,81,380.08,2.2,Packaging,No
ORD100325,2025-02-10 15:00:00,Chennai,Biryani,Web,Rainy,15,17,478.41,2.1,None,No
ORD100326,2025-02-10 18:00:00,Pune,Biryani,Web,Rainy,5,69,195.72,2.6,None,No
ORD100327,2025-02-10 21:00:00,Pune,Chinese,App,Cloudy,10,72,506.07,1.0,None,Yes
ORD100328,2025-02-11 00:00:00,Pune,Chinese,Phone,Rainy,20,77,423.74,2.9,None,Yes
ORD100329,2025-02-11 03:00:00,Pune,South Indian,Web,Rainy,10,66,521.66,2.9,Wrong Item,No
ORD100330,2025-02-11 06:00:00,Pune,Burger,Phone,Sunny,30,38,548.52,4.5,None,No
ORD100331,2025-02-11 09:00:00,Pune,Biryani,Web,Sunny,0,86,409.33,2.8,None,Yes
ORD100332,2025-02-11 12:00:00,Delhi,Burger,Web,Cloudy,30,23,537.88,2.5,None,Yes
ORD100333,2025-02-11 15:00:00,Chennai,South Indian,Phone,Sunny,0,51,434.31,5.0,Missing Item,Yes
ORD100334,2025-02-11 18:00:00,Pune,Chinese,Web,Sunny,5,67,583.83,3.3,None,No
ORD100335,2025-02-11 21:00:00,Chennai,Dessert,Web,Cloudy,20,38,506.9,2.9,Packaging,No
ORD100336,2025-02-12 00:00:00,Chennai,Burger,Phone,Rainy,20,35,482.59,3.0,Late Delivery,Yes
ORD100337,2025-02-12 03:00:00,Hyderabad,Chinese,Web,Cloudy,10,54,431.56,4.2,None,Yes
ORD100338,2025-02-12 06:00:00,Delhi,Chinese,Web,Sunny,5,76,683.25,2.4,None,Yes
ORD100339,2025-02-12 09:00:00,Pune,Pizza,Web,Cloudy,20,84,522.93,2.6,None,Yes
ORD100340,2025-02-12 12:00:00,Bengaluru,Burger,Phone,Rainy,25,83,212.14,4.0,None,No
ORD100341,2025-02-12 15:00:00,Mumbai,Dessert,App,Cloudy,25,28,365.05,1.3,Wrong Item,Yes
ORD100342,2025-02-12 18:00:00,Bengaluru,Burger,Phone,Sunny,30,56,408.85,4.5,None,No
ORD100343,2025-02-12 21:00:00,Delhi,Chinese,App,Sunny,0,64,449.8,2.7,None,No
ORD100344,2025-02-13 00:00:00,Mumbai,Dessert,Web,Cloudy,10,75,481.81,3.3,None,Yes
ORD100345,2025-02-13 03:00:00,Delhi,South Indian,App,Rainy,15,18,280.04,4.0,None,Yes
ORD100346,2025-02-13 06:00:00,Chennai,Pizza,Phone,Cloudy,0,86,437.76,2.1,None,No
ORD100347,2025-02-13 09:00:00,Mumbai,Chinese,Phone,Rainy,5,89,393.46,4.6,None,Yes
ORD100348,2025-02-13 12:00:00,Chennai,Biryani,Web,Rainy,20,31,645.25,4.9,None,No
ORD100349,2025-02-13 15:00:00,Bengaluru,Biryani,App,Cloudy,0,71,270.89,3.0,None,Yes
ORD100350,2025-02-13 18:00:00,Bengaluru,Pizza,Web,Rainy,15,62,446.87,4.7,None,No
ORD100351,2025-02-13 21:00:00,Mumbai,South Indian,Web,Sunny,15,58,,1.0,None,Yes
ORD100352,2025-02-14 00:00:00,Mumbai,Chinese,Phone,Cloudy,25,59,785.34,4.6,None,Yes
ORD100353,2025-02-14 03:00:00,Pune,Burger,App,Rainy,5,47,676.19,2.2,Packaging,Yes
ORD100354,2025-02-14 06:00:00,Delhi,Pizza,App,Sunny,0,45,154.38,2.2,None,No
ORD100355,2025-02-14 09:00:00,Pune,South Indian,App,Cloudy,10,61,306.68,N/A,None,No
ORD100356,2025-02-14 12:00:00,Delhi,Burger,App,Sunny,0,20,606.77,2.3,None,Yes
ORD100357,2025-02-14 15:00:00,Pune,Biryani,Web,Sunny,25,86,532.31,1.9,None,Yes
ORD100358,2025-02-14 18:00:00,Chennai,Biryani,Web,Sunny,30,85,526.67,4.6,None,Yes
ORD100359,2025-02-14 21:00:00,Mumbai,Burger,Phone,Rainy,15,48,484.35,4.6,Missing Item,Yes
ORD100360,2025-02-15 00:00:00,Bengaluru,Pizza,Web,Cloudy,5,67,621.22,1.4,None,No
ORD100361,2025-02-15 03:00:00,Delhi,Biryani,Web,Cloudy,5,28,590.58,1.6,None,Yes
ORD100362,2025-02-15 06:00:00,Delhi,Chinese,Phone,Rainy,10,30,397.7,4.4,None,No
ORD100363,2025-02-15 09:00:00,Bengaluru,Dessert,Phone,Cloudy,5,57,234.13,2.6,None,No
ORD100364,2025-02-15 12:00:00,Pune,Burger,Phone,Sunny,25,87,145.79,1.7,None,Yes
ORD100365,2025-02-15 15:00:00,Delhi,Burger,Web,Cloudy,25,88,,3.0,None,No
ORD100366,2025-02-15 18:00:00,Chennai,Biryani,Web,Rainy,25,26,118.82,2.7,Missing Item,Yes
ORD100367,2025-02-15 21:00:00,Mumbai,Pizza,Phone,Sunny,5,84,495.18,1.9,None,Yes
ORD100368,2025-02-16 00:00:00,Bengaluru,Chinese,Phone,Rainy,5,33,394.55,3.9,None,No
ORD100369,2025-02-16 03:00:00,Mumbai,Pizza,Phone,Sunny,25,55,799.9,3.5,Packaging,Yes
ORD100370,2025-02-16 06:00:00,Delhi,South Indian,Web,Sunny,5,67,511.76,1.4,Late Delivery,Yes
ORD100371,2025-02-16 09:00:00,Delhi,South Indian,Web,Cloudy,5,43,444.74,4.7,Missing Item,No
ORD100372,2025-02-16 12:00:00,Bengaluru,Dessert,App,Sunny,15,84,159.09,3.2,None,No
ORD100373,2025-02-16 15:00:00,Chennai,Biryani,Web,Rainy,0,73,222.78,2.0,None,Yes
ORD100374,2025-02-16 18:00:00,Hyderabad,Biryani,Web,Cloudy,20,78,572.64,1.8,Wrong Item,No
ORD100375,2025-02-16 21:00:00,Bengaluru,Biryani,Web,Rainy,5,38,393.64,1.5,None,Yes
ORD100376,2025-02-17 00:00:00,Hyderabad,Dessert,Phone,Sunny,20,30,906.37,2.7,None,No
ORD100377,2025-02-17 03:00:00,Pune,South Indian,Web,Rainy,30,66,435.05,1.5,Late Delivery,Yes
ORD100378,2025-02-17 06:00:00,Hyderabad,Pizza,Phone,Rainy,20,20,480.41,N/A,None,No
ORD100379,2025-02-17 09:00:00,Chennai,Dessert,App,Sunny,15,51,212.96,1.6,Wrong Item,No
ORD100380,2025-02-17 12:00:00,Pune,Dessert,App,Cloudy,5,18,620.54,3.6,Missing Item,Yes
ORD100381,2025-02-17 15:00:00,Hyderabad,Pizza,Phone,Rainy,25,52,283.37,4.1,Wrong Item,No
ORD100382,2025-02-17 18:00:00,Pune,Biryani,Phone,Sunny,20,55,544.39,3.2,None,No
ORD100383,2025-02-17 21:00:00,Hyderabad,Chinese,Phone,Cloudy,5,28,596.12,3.7,None,No
ORD100384,2025-02-18 00:00:00,Chennai,Pizza,Web,Cloudy,10,85,467.13,4.8,Late Delivery,Yes
ORD100385,2025-02-18 03:00:00,Hyderabad,South Indian,App,Cloudy,30,65,766.25,3.6,Missing Item,Yes
ORD100386,2025-02-18 06:00:00,Hyderabad,Burger,Phone,Rainy,25,79,340.07,2.5,None,No
ORD100387,2025-02-18 09:00:00,Hyderabad,Burger,Web,Rainy,10,66,751.6,2.8,None,Yes
ORD100388,2025-02-18 12:00:00,Bengaluru,Dessert,App,Rainy,10,44,221.23,4.4,Wrong Item,No
ORD100389,2025-02-18 15:00:00,Bengaluru,Burger,Web,Cloudy,20,71,593.83,1.5,None,Yes
ORD100390,2025-02-18 18:00:00,Bengaluru,Chinese,App,Rainy,10,44,424.37,2.3,None,Yes
ORD100391,2025-02-18 21:00:00,Chennai,Biryani,Web,Sunny,15,56,,3.3,None,Yes
ORD100392,2025-02-19 00:00:00,Pune,South Indian,App,Rainy,15,25,150.97,3.7,None,No
ORD100393,2025-02-19 03:00:00,Delhi,Chinese,App,Rainy,20,41,403.08,4.1,Late Delivery,No
ORD100394,2025-02-19 06:00:00,Hyderabad,South Indian,Web,Cloudy,5,38,391.71,2.3,None,Yes
ORD100395,2025-02-19 09:00:00,Hyderabad,South Indian,Phone,Rainy,0,53,481.12,1.6,None,No
ORD100396,2025-02-19 12:00:00,Chennai,Biryani,App,Sunny,5,86,580.47,4.8,None,Yes
ORD100397,2025-02-19 15:00:00,Hyderabad,Dessert,Phone,Cloudy,5,32,304.48,1.3,None,No
ORD100398,2025-02-19 18:00:00,Bengaluru,Burger,Web,Sunny,5,59,766.49,1.4,None,Yes
ORD100399,2025-02-19 21:00:00,Delhi,Biryani,Phone,Cloudy,5,26,353.06,3.0,Late Delivery,No
ORD100400,2025-02-20 00:00:00,Mumbai,Chinese,Phone,Cloudy,25,63,558.39,N/A,None,Yes
ORD100401,2025-02-20 03:00:00,Hyderabad,Dessert,Phone,Rainy,0,45,466.23,N/A,None,No
ORD100402,2025-02-20 06:00:00,Bengaluru,Chinese,Phone,Sunny,25,36,414.23,4.8,None,Yes
ORD100403,2025-02-20 09:00:00,Mumbai,Dessert,Phone,Cloudy,10,58,457.21,1.6,None,Yes
ORD100404,2025-02-20 12:00:00,Delhi,Chinese,App,Rainy,30,78,280.75,2.5,None,Yes
ORD100405,2025-02-20 15:00:00,Mumbai,Biryani,App,Cloudy,5,39,380.24,2.1,None,No
ORD100406,2025-02-20 18:00:00,Bengaluru,Dessert,App,Cloudy,30,65,208.84,4.4,None,Yes
ORD100407,2025-02-20 21:00:00,Pune,Dessert,Web,Cloudy,15,-1,351.13,3.0,None,No
ORD100408,2025-02-21 00:00:00,Pune,South Indian,Phone,Cloudy,20,20,366.0,1.1,None,Yes
ORD100409,2025-02-21 03:00:00,Mumbai,South Indian,App,Cloudy,20,38,602.14,3.8,Wrong Item,Yes
ORD100410,2025-02-21 06:00:00,Chennai,Pizza,Web,Cloudy,25,33,390.25,2.6,Wrong Item,Yes
ORD100411,2025-02-21 09:00:00,Mumbai,Chinese,App,Rainy,25,23,369.35,3.1,None,No
ORD100412,2025-02-21 12:00:00, ,South Indian,App,Cloudy,15,50,489.61,4.6,None,No
ORD100413,2025-02-21 15:00:00,Hyderabad,Pizza,Phone,Sunny,5,54,482.55,2.0,Packaging,No
ORD100414,2025-02-21 18:00:00,Pune,South Indian,Web,Rainy,30,38,343.61,2.0,None,No
ORD100415,2025-02-21 21:00:00,Chennai,Chinese,Phone,Sunny,30,62,520.96,2.1,Late Delivery,Yes
ORD100416,2025-02-22 00:00:00,Bengaluru,Dessert,Phone,Cloudy,0,77,417.84,2.4,None,No
ORD100417,2025-02-22 03:00:00,Hyderabad,Burger,App,Sunny,10,83,343.32,N/A,None,Yes
ORD100418,2025-02-22 06:00:00,Pune,Chinese,Phone,Cloudy,20,67,360.81,3.8,Packaging,No
ORD100419,2025-02-22 09:00:00,Delhi,Biryani,Web,Cloudy,10,68,620.88,1.8,None,Yes
ORD100420,2025-02-22 12:00:00,Pune,South Indian,Phone,Rainy,0,56,366.22,4.7,None,No
ORD100421,2025-02-22 15:00:00,Hyderabad,South Indian,Phone,Rainy,25,59,497.0,1.9,Packaging,Yes
ORD100422,2025-02-22 18:00:00,Hyderabad,Dessert,Phone,Cloudy,30,28,219.17,2.0,Late Delivery,Yes
ORD100423,2025-02-22 21:00:00,Pune,Biryani,App,Rainy,20,43,650.75,2.2,None,Yes
ORD100424,2025-02-23 00:00:00,Bengaluru,Dessert,Web,Sunny,10,20,345.06,4.1,None,Yes
ORD100425,2025-02-23 03:00:00,Mumbai,Biryani,App,Rainy,25,21,522.05,2.7,None,Yes
ORD100426,2025-02-23 06:00:00,Hyderabad,Burger,App,Rainy,0,51,404.72,4.3,Wrong Item,No
ORD100427,2025-02-23 09:00:00,Pune,South Indian,App,Sunny,10,67,,4.1,Missing Item,No
ORD100428,2025-02-23 12:00:00,Pune,South Indian,App,Rainy,30,32,unknown,N/A,Late Delivery,Yes
ORD100429,2025-02-23 15:00:00,Chennai,Burger,App,Cloudy,5,52,423.96,4.0,Late Delivery,Yes
ORD100430,2025-02-23 18:00:00,Mumbai,Pizza,Web,Sunny,25,73,114.13,1.2,None,Yes
ORD100431,2025-02-23 21:00:00,Delhi,Dessert,Phone,Cloudy,0,15,646.38,4.3,Wrong Item,No
ORD100432,2025-02-24 00:00:00,Bengaluru,Burger,App,Sunny,10,82,424.82,4.8,Late Delivery,Yes
ORD100433,2025-02-24 03:00:00,Delhi,Dessert,App,Cloudy,30,58,516.24,5.0,Late Delivery,Yes
ORD100434,2025-02-24 06:00:00,Mumbai,Chinese,Web,Cloudy,5,61,574.51,1.5,None,Yes
ORD100435,2025-02-24 09:00:00,Mumbai,South Indian,Web,Rainy,5,49,367.71,3.5,Packaging,Yes
ORD100436,2025-02-24 12:00:00,Mumbai,Dessert,Phone,Cloudy,0,74,,1.8,None,Yes
ORD100437,2025-02-24 15:00:00,Delhi,Biryani,Web,Rainy,15,66,315.43,2.1,None,Yes
ORD100438,2025-02-24 18:00:00,Mumbai,Dessert,Phone,Sunny,30,22,519.76,4.0,None,Yes
ORD100439,2025-02-24 21:00:00,Pune,Chinese,App,Cloudy,30,55,453.55,4.9,None,Yes
ORD100440,2025-02-25 00:00:00,Delhi,South Indian,App,Cloudy,20,17,373.95,3.4,None,Yes
ORD100441,2025-02-25 03:00:00,Mumbai,Burger,Phone,Sunny,0,83,458.46,4.4,Late Delivery,No
ORD100442,2025-02-25 06:00:00,Pune,Chinese,Web,Sunny,5,28,260.07,1.0,None,Yes
ORD100443,2025-02-25 09:00:00,Chennai,South Indian,Phone,Cloudy,5,40,505.63,1.1,None,Yes
ORD100444,2025-02-25 12:00:00,Mumbai,Dessert,Web,Sunny,0,84,524.31,3.4,None,Yes
ORD100445,2025-02-25 15:00:00,Delhi,Pizza,App,Rainy,15,72,512.22,2.6,Packaging,No
ORD100446,2025-02-25 18:00:00,Hyderabad,Pizza,Web,Sunny,20,54,720.39,4.6,None,No
ORD100447,2025-02-25 21:00:00,Mumbai,Biryani,Phone,Sunny,10,65,432.9,2.2,None,No
ORD100448,2025-02-26 00:00:00,Hyderabad,South Indian,Phone,Cloudy,0,19,445.3,2.7,None,Yes
ORD100449,2025-02-26 03:00:00,Pune,Pizza,App,Rainy,20,46,239.35,3.1,None,Yes
ORD100450,2025-02-26 06:00:00,Chennai,Burger,Web,Sunny,30,15,733.04,2.1,Late Delivery,Yes
ORD100451,2025-02-26 09:00:00,Bengaluru,South Indian,Web,Rainy,20,68,180.33,4.6,Wrong Item,Yes
ORD100452,2025-02-26 12:00:00,Chennai,Burger,Web,Rainy,25,25,491.14,2.9,Wrong Item,Yes
ORD100453,2025-02-26 15:00:00,Mumbai,Burger,App,Rainy,5,67,339.34,2.7,None,No
ORD100454,2025-02-26 18:00:00,Hyderabad,Pizza,Web,Cloudy,10,22,461.22,4.4,None,No
ORD100455,2025-02-26 21:00:00,Hyderabad,South Indian,Phone,Sunny,0,39,214.55,2.2,None,Yes
ORD100456,2025-02-27 00:00:00,Delhi,Dessert,Web,Cloudy,5,54,610.5,4.3,None,Yes
ORD100457,2025-02-27 03:00:00,Hyderabad,Chinese,App,Sunny,25,46,278.07,1.5,None,Yes
ORD100458,2025-02-27 06:00:00,Delhi,Pizza,Web,Sunny,25,42,659.93,1.7,None,Yes
ORD100459,2025-02-27 09:00:00,Pune,Pizza,Web,Cloudy,5,17,,4.8,None,No
ORD100460,2025-02-27 12:00:00,Bengaluru,Dessert,Phone,Rainy,15,76,625.54,4.4,Missing Item,Yes
ORD100461,2025-02-27 15:00:00,Mumbai,South Indian,Web,Rainy,20,41,300.43,2.6,Late Delivery,No
ORD100462,2025-02-27 18:00:00,Delhi,South Indian,Phone,Sunny,0,59,339.37,3.6,None,Yes
ORD100463,2025-02-27 21:00:00,Bengaluru,Burger,Phone,Cloudy,0,39,449.67,4.8,None,Yes
ORD100464,2025-02-28 00:00:00,Hyderabad,Dessert,App,Rainy,0,75,297.37,1.8,Missing Item,Yes
ORD100465,2025-02-28 03:00:00,Hyderabad,Dessert,Phone,Rainy,5,58,292.07,1.2,None,No
ORD100466,2025-02-28 06:00:00,Bengaluru,South Indian,Phone,Sunny,30,60,299.46,3.1,Late Delivery,Yes
ORD100467,2025-02-28 09:00:00,Hyderabad,Burger,App,Sunny,15,28,507.39,1.6,None,Yes
ORD100468,2025-02-28 12:00:00,Pune,Pizza,Phone,Cloudy,10,22,449.92,1.7,Wrong Item,Yes
ORD100469,2025-02-28 15:00:00,Pune,Biryani,App,Sunny,25,62,459.47,4.6,Late Delivery,Yes
ORD100470,2025-02-28 18:00:00,Bengaluru,Chinese,Web,Rainy,5,-1,391.57,1.0,None,Yes
ORD100471,2025-02-28 21:00:00,Delhi,Pizza,App,Rainy,30,79,548.77,4.3,None,Yes
ORD100472,2025-03-01 00:00:00,Delhi,South Indian,Phone,Rainy,10,21,639.01,3.1,None,No
ORD100473,2025-03-01 03:00:00,Bengaluru,Chinese,App,Rainy,25,63,553.61,3.2,Packaging,No
ORD100474,2025-03-01 06:00:00,Delhi,Biryani,Phone,Cloudy,25,69,412.39,3.7,None,Yes
ORD100475,2025-03-01 09:00:00,Delhi,Biryani,Web,Cloudy,15,27,230.26,2.7,None,No
ORD100476,2025-03-01 12:00:00,Pune,Burger,App,Sunny,20,87,94.13,1.5,None,Yes
ORD100477,2025-03-01 15:00:00,Delhi,Chinese,Web,Sunny,0,70,438.32,1.4,Packaging,No
ORD100478,2025-03-01 18:00:00,Chennai,Burger,Phone,Sunny,10,70,91.23,4.0,Late Delivery,Yes
ORD100479,2025-03-01 21:00:00,Mumbai,Pizza,Phone,Cloudy,5,29,414.13,1.9,None,Yes
ORD100480,2025-03-02 00:00:00,Hyderabad,Dessert,Web,Rainy,10,71,702.47,1.1,None,Yes
ORD100481,2025-03-02 03:00:00,Chennai,Dessert,App,Sunny,20,72,242.38,4.9,None,No
ORD100482,2025-03-02 06:00:00,Delhi,Dessert,App,Rainy,0,49,218.5,4.9,None,Yes
ORD100483,2025-03-02 09:00:00,Pune,Chinese,Phone,Sunny,10,30,unknown,2.5,None,Yes
ORD100484,2025-03-02 12:00:00,Bengaluru,Dessert,Web,Sunny,20,22,-55.03,1.1,None,Yes
ORD100485,2025-03-02 15:00:00,Delhi,Pizza,Web,Sunny,5,59,518.73,3.9,Missing Item,Yes
ORD100486,2025-03-02 18:00:00,Pune,Burger,App,Sunny,15,54,714.33,4.3,None,No
ORD100487,2025-03-02 21:00:00,Mumbai,Chinese,App,Sunny,30,68,292.95,1.5,Late Delivery,Yes
ORD100488,2025-03-03 00:00:00,Delhi,Burger,App,Rainy,25,28,262.04,1.5,None,No
ORD100489,2025-03-03 03:00:00,Bengaluru,Chinese,Web,Sunny,5,73,556.2,4.3,None,Yes
ORD100490,2025-03-03 06:00:00,Pune,Burger,App,Rainy,0,67,239.27,4.7,None,Yes
ORD100491,2025-03-03 09:00:00,Pune,Biryani,App,Cloudy,25,41,595.95,4.2,None,No
ORD100492,2025-03-03 12:00:00,Pune,Burger,Phone,Sunny,30,61,253.92,N/A,None,No
